07:10 HC 2024-07-08
codigo_postal,direccion_fisica,tipo_envio,forma_pago
0790,Del $ol 456.,3,2
X0474X,San Martin 2468.,0,1
60XX,AMerica 987.,0,2
I5011UMR,Libertad 1357.,6,2
41194-092,Bra$il 123.,5,1
00861-208,Ouvidor 987.,6,1
8287009,Los Andes 2024.,4,1
I8X36JVY,Libertad 987.,4,1
72915,AMerica 456.,0,2
5356,Revolucion 1357.,3,2
10023-474,Bra$il 456.,5,2
I6092NRA,Revolucion 2468.,6,2
C1401DJT,Los Andes 2468.,3,2
009588,Revolucion 987.,4,1
6573,Atlantico 1357.,2,2
6848337,Revolucion 123.,2,2
107XX3,Bolivar 2024.,4,1
39606,Atlantico 2024.,4,1
CX145LFM,Libertad #999.,4,1
3606,Atlantico #999.,5,1
4130,Bolivar 456.,4,2
34992-401,Oscar Freire 2024.,1,1
C3893MGT,San Martin 2468.,0,2
634745,Los Andes 1357.,2,2
0X877,Del $ol 123.,1,1
T2809PCJ,AMerica 456.,2,2
7234229,Los Andes 123.,1,1
5528,Libertad 2468.,5,2
310520,Del $ol 456.,4,1
2083562,Los Andes 1357.,6,2
321X698,Bolivar 2468.,3,1
6024,Pacifico 1357.,4,1
95153,Revolucion 2024.,1,1
42784-163,DO Porto 987.,6,2
4640X,Libertad 2024.,3,2
480063,Independencia #999.,3,2
6242,Del $ol #999.,1,1
5001,Los Andes 987.,5,2
72803,AMerica 2468.,0,2
193602,Independencia 456.,0,2
20078,San Martin 2468.,5,2
70653,Del $ol 987.,2,1
0550,AMerica 987.,5,1
80402,Del $ol 2468.,4,2
8X570,Libertad 2024.,4,2
L3860ZSD,AMerica 987.,0,1
4044,AMerica 2024.,0,1
030700,Libertad 2468.,6,2
20283,Pacifico #999.,0,1
176554,San Martin 2468.,3,1
37524-812,Bra$il 2024.,5,2
4503,Los Andes 2468.,6,2
50056X,Bolivar #999.,4,2
C0522KYP,Bolivar #999.,2,1
15998-442,Vieira Souto 123.,3,2
62558,Atlantico 987.,0,1
125898,Libertad #999.,1,2
77212-188,Rio Branco 1357.,1,1
0717738,Libertad 987.,0,2
3007723,Del $ol 2024.,4,1
480073,AMerica 123.,5,2
03159-000,Vieira Souto 987.,3,2
50113-907,Bra$il 2024.,1,2
037X165,Revolucion #999.,4,2
74305-302,Ouvidor 2024.,2,2
695927,Del $ol 456.,2,2
39555,AMerica 2024.,6,1
4104007,Revolucion 1357.,1,1
G9064PRX,Pacifico #999.,6,1
92060-130,Bra$il 123.,5,1
53268-7X4,Oscar Freire 123.,0,2
7091,Los Andes #999.,0,2
6X089-861,Oscar Freire #999.,5,1
90830-490,Oscar Freire 2468.,4,1
08062,Libertad 1357.,6,1
0373002,Los Andes 2024.,5,2
32X32-340,Vieira Souto 456.,3,2
48750-197,Oscar Freire #999.,5,1
90781,Atlantico 1357.,1,2
S661XBEF,Del $ol 987.,1,1
13255,Bolivar 987.,6,1
K7918SFH,Pacifico 2468.,4,2
1568,Atlantico 1357.,5,1
A9090SIL,Del $ol 123.,6,1
E3957FLW,Los Andes 987.,5,2
89001-064,Bra$il 987.,3,2
66565-371,Paulista 456.,4,1
0803X70,Bolivar 987.,0,1
398095,Independencia 1357.,3,2
882707,Del $ol #999.,2,1
0515X,AMerica 123.,6,1
2850034,Atlantico 2468.,1,1
908928,Revolucion 2468.,0,2
Y0020XLF,San Martin #999.,2,1
2270,Libertad 123.,4,2
4659,Libertad 1357.,5,1
75573,Libertad 987.,0,1
102562,Independencia #999.,6,2
0496197,Independencia 2468.,1,2
A7X49UVL,Pacifico 987.,2,2
52808,Bolivar 2024.,6,2
7002XX4,Los Andes 987.,5,1
X9409,Bolivar 456.,3,2
608459,Bolivar 1357.,4,2
X71723,Bolivar 2468.,5,2
Y9605RWA,San Martin 2024.,5,1
0207941,Revolucion 2024.,2,1
8709,Atlantico 123.,4,2
3015442,Del $ol 2024.,1,2
X80900,San Martin 456.,3,2
85327,Atlantico #999.,3,2
V7023PXB,Bolivar 987.,2,1
4901241,Atlantico 456.,1,1
0777214,Libertad 123.,6,2
6320,Independencia 2024.,3,1
O3X44XGN,Independencia 123.,0,2
6026585,Pacifico 2468.,3,1
XX334CRJ,Pacifico 1357.,3,1
50233,Independencia 456.,6,2
044X661,San Martin #999.,0,1
Q57XXMCJ,Independencia #999.,1,1
X105,Independencia 1357.,6,2
64673,Bolivar 123.,3,1
30539-219,Oscar Freire 123.,2,1
6196,Atlantico 1357.,6,1
70719-408,Rio Branco 456.,2,2
0226,Los Andes #999.,0,1
80061-825,Oscar Freire 2468.,2,1
42700-693,Das Pedras 123.,1,2
58151-858,Ouvidor 456.,5,2
956836,Pacifico 2024.,0,1
6556023,Independencia #999.,2,2
2069549,Atlantico #999.,4,1
S4X6XDDL,San Martin #999.,1,2
95061,Revolucion 2024.,6,1
168409,Independencia 123.,4,2
200250X,Revolucion 2024.,3,2
0245,Los Andes 987.,1,2
11028-764,Bra$il 123.,2,2
6239811,Los Andes 2024.,5,2
X972,Bolivar 1357.,1,2
5000,Pacifico 1357.,1,1
1X846-109,Ouvidor 2468.,2,1
86634X,Revolucion 1357.,4,2
30285-790,Bra$il 123.,4,1
20321,Del $ol #999.,1,2
92010-817,Vieira Souto #999.,4,1
60082,Independencia 1357.,1,2
270X5-163,Bra$il 123.,4,1
11008-886,Das Pedras 987.,1,2
62155,Del $ol 2024.,0,1
18960,Revolucion #999.,6,1
219224,Libertad 123.,0,1
058558,Atlantico 2024.,5,1
56093,Bolivar 2024.,0,2
0888,Revolucion #999.,1,2
009711X,Libertad 987.,3,1
0562X4,Libertad 2468.,4,1
X2440-289,Das Flores 1357.,6,2
99988-626,Paulista 456.,2,2
40571,AMerica 456.,1,2
I7040HKR,Libertad 1357.,2,2
004188,AMerica 456.,5,1
25159,Los Andes 2468.,5,2
51923,Independencia 2024.,6,2
40158,San Martin 456.,1,1
26426-08X,DO Porto #999.,6,1
03X15,AMerica 123.,5,1
L0298KUN,Atlantico 123.,3,2
18850-005,Paulista 2024.,5,1
9001963,AMerica 2468.,4,2
08080-955,Ouvidor #999.,2,2
1972,Libertad 123.,5,1
524X,AMerica 456.,6,1
C1733MFA,Atlantico 2468.,6,1
2040,Independencia 123.,6,2
8503,Independencia 123.,5,2
4X19036,San Martin 1357.,1,1
1800,Libertad 2024.,5,1
20394,Independencia 456.,6,2
695350,AMerica 987.,0,2
YX131HYG,Bolivar 2024.,5,2
270562,Libertad 2468.,1,1
C2334LTN,San Martin 456.,3,1
65146,Pacifico #999.,2,2
600508,Del $ol #999.,0,2
069164,Pacifico 987.,2,1
3604974,Los Andes 2024.,6,2
60404,Los Andes 123.,4,1
0879177,Bolivar 456.,1,2
50600-784,Bra$il #999.,0,2
90671,AMerica 123.,4,1
X4841JDA,Los Andes #999.,4,1
887129,AMerica 123.,1,1
4994587,Los Andes 123.,4,1
P7510BNB,Bolivar 987.,0,1
D6341GJO,Los Andes 2468.,3,1
9829,Revolucion #999.,4,1
977123,Revolucion 987.,6,2
29058,Bolivar 2024.,2,1
6459XX,Libertad 123.,0,2
X6060-232,Paulista 1357.,6,1
07266,Libertad 456.,5,2
U9085XSD,Bolivar 123.,0,1
2381,Los Andes 2024.,5,1
60750-288,Ouvidor 2024.,5,1
2656,Del $ol #999.,2,1
7302,Pacifico 456.,6,2
063034,Independencia 1357.,2,2
272547,Los Andes 1357.,6,2
925X5,Libertad #999.,1,1
2509909,Libertad 456.,4,2
X012141,Revolucion #999.,6,2
Z9700QTV,Bolivar 456.,2,1
H9320XVC,Libertad 1357.,3,2
K8047SYO,Atlantico 2468.,6,2
0964X,Los Andes 123.,5,1
658436,AMerica 987.,2,2
20680-429,Ouvidor 2024.,0,1
80050,Independencia 2024.,0,1
1130795,Revolucion 2468.,6,1
709400,Bolivar 2468.,4,2
79500,Revolucion #999.,5,1
A7X0XKBY,Del $ol 123.,5,2
1050,Libertad 2468.,3,1
317423,AMerica 123.,3,2
9603,Independencia 456.,1,1
V5098LTQ,Los Andes #999.,3,2
56117,Independencia 456.,6,1
3X343,Los Andes 1357.,1,2
2633,Pacifico 456.,3,2
14462,AMerica 987.,2,1
6933866,Independencia 456.,3,1
9X20719,Los Andes 1357.,4,1
0460,San Martin #999.,4,2
33504,Los Andes 2024.,3,2
41749,AMerica 2468.,6,1
99130,Atlantico #999.,0,1
006803X,Pacifico 1357.,0,2
9092685,Del $ol 1357.,1,1
66018-360,Paulista 123.,2,2
2082005,Los Andes #999.,1,1
61600,Pacifico 987.,2,2
5630,San Martin 123.,2,1
M5670DKE,Atlantico 987.,3,1
8682,Independencia 456.,3,2
8704364,Atlantico 1357.,0,2
08806,Revolucion 2024.,5,1
81804,Los Andes 1357.,0,1
2735,Pacifico 1357.,4,2
Q4539WTP,Los Andes #999.,3,2
8487780,San Martin #999.,0,2
8510,Los Andes 987.,1,1
K0232EGH,Libertad 123.,1,1
4060,Atlantico 1357.,1,2
9231504,Los Andes 987.,1,1
69634-745,Das Pedras 456.,6,2
I2270CBG,San Martin 987.,3,1
58684-414,Oscar Freire 1357.,4,2
484015X,San Martin 456.,0,2
3X365,Libertad 987.,0,1
L2X15XCY,Bolivar 2024.,0,2
K934XADW,Los Andes #999.,4,1
306X0,Pacifico #999.,3,2
A1945RJN,Pacifico 2024.,3,2
8914,Revolucion 2468.,2,1
2059095,Independencia 1357.,6,1
30015-402,Vieira Souto 2024.,4,1
X03701,Independencia 123.,3,2
35170,Los Andes #999.,1,1
383665,AMerica 456.,3,1
1792700,Del $ol 456.,6,1
2028400,Pacifico 2468.,6,1
8650,Libertad 2468.,1,1
54939,Pacifico 123.,0,2
41573X1,Atlantico 2468.,2,1
46347,Del $ol 987.,0,2
347995,Los Andes 123.,3,2
E8807NTL,Revolucion #999.,4,2
01405,Libertad 1357.,5,2
740390,Bolivar 456.,2,1
4896,San Martin 987.,5,2
90505,AMerica 2024.,1,1
E2566QCU,Pacifico 2024.,6,1
900852,Del $ol 987.,3,2
303480,Bolivar 987.,5,2
91929,San Martin 1357.,1,1
N7614OMV,San Martin 2024.,2,1
85707-132,Das Pedras 123.,0,2
20328-3X4,Das Flores 2024.,2,2
583471,Pacifico 987.,2,1
936700,Del $ol 123.,2,2
70318,Los Andes 123.,2,1
97X54,Los Andes 123.,1,1
40839-887,Vieira Souto 456.,0,1
78847,Los Andes #999.,2,1
60955-426,Rio Branco 2024.,2,1
49485-737,Paulista #999.,1,1
6047410,Independencia 987.,1,2
72524-047,Das Pedras 1357.,3,2
1519,AMerica 456.,2,1
B6991PGE,Atlantico #999.,0,1
75245-963,Rio Branco 456.,6,2
0970454,San Martin 456.,0,1
10558-018,Das Pedras 456.,4,2
3442285,Pacifico 1357.,5,1
90045,Atlantico 1357.,1,1
39377-566,Paulista 987.,6,2
43422-20X,Bra$il 123.,3,1
23909-733,Das Pedras 123.,6,2
50757-732,Das Flores 987.,2,1
20826,AMerica 987.,2,1
697092,Libertad #999.,6,1
9950680,Los Andes 2468.,4,1
28408X8,Revolucion 1357.,1,2
7026,Los Andes 456.,5,2
64183,Atlantico #999.,4,1
42X0736,Bolivar 1357.,0,2
403052,San Martin 1357.,4,2
M7589SRN,Los Andes 2024.,5,1
T5X6XBCH,Revolucion 2024.,2,2
38424-912,Das Flores 2024.,0,1
N5073NBF,San Martin 2468.,1,2
L0964VJI,Del $ol 1357.,2,1
1770853,Los Andes 987.,0,2
90383,Bolivar #999.,2,2
05084,Libertad 2468.,6,2
07102,San Martin #999.,3,2
P9962KEC,Bolivar 456.,5,1
02006,Del $ol 1357.,3,1
799X98,Atlantico #999.,5,2
40455,San Martin 987.,3,2
434X52,Revolucion 2024.,6,1
80X82-43X,Bra$il 2468.,5,2
4240,Del $ol 2468.,6,1
C0926FIZ,Del $ol #999.,2,1
60907,Libertad #999.,4,1
13139-486,Rio Branco 987.,3,2
6550870,Los Andes 2024.,0,2
4506,Pacifico 123.,3,2
622381,Pacifico 2024.,0,2
58X800,AMerica 2468.,1,1
5441,Pacifico 2468.,2,2
31911-763,Ouvidor 1357.,4,1
85563,Pacifico #999.,4,1
K0225DLL,Libertad 456.,4,1
070X056,San Martin 2468.,4,1
12085,Del $ol 987.,1,1
8995,Independencia 2024.,2,1
J94X6OKN,Revolucion 2024.,2,2
3185,San Martin 2024.,5,2
508546,Los Andes #999.,3,2
N4067WSR,Revolucion 456.,3,2
4X5726,Bolivar 2468.,3,1
1X392X0,Pacifico 2024.,5,1
38517-247,Oscar Freire #999.,6,1
70565,San Martin 987.,2,2
59011-263,Das Pedras 2024.,1,1
4606043,Atlantico 123.,1,2
C0198MQF,Atlantico #999.,1,2
00413,Pacifico 1357.,6,1
X0291RES,San Martin 987.,3,1
87052,Independencia 123.,3,2
W3653HNV,Libertad 2468.,4,2
12002,Independencia 2024.,1,2
I9182WPQ,Los Andes 123.,5,1
E8333EGT,Los Andes 1357.,1,2
D8017QMQ,Atlantico 2024.,1,1
80664,Revolucion 987.,6,1
8377,Del $ol 1357.,6,2
J1338OLM,Revolucion 2024.,2,2
2430,Revolucion 123.,4,1
06829-0X4,Paulista #999.,0,2
36150,Los Andes #999.,4,2
40604-703,Paulista 987.,5,2
121358,Libertad 987.,3,1
T3890SBS,Bolivar 987.,5,2
3221971,Atlantico 1357.,0,1
D9X04RBZ,Del $ol 123.,6,2
H7006CEC,AMerica 456.,1,2
V2833BXL,San Martin 2024.,5,2
7010823,Del $ol 2468.,5,2
G2808RVT,San Martin 2024.,4,2
01080,Atlantico 1357.,4,2
X60X0OAJ,Pacifico 1357.,6,1
4X77,Independencia 456.,3,2
17409,San Martin 456.,4,2
B8244XYL,Los Andes 456.,5,2
8001,AMerica #999.,3,1
69146,Los Andes 987.,6,2
78X80,San Martin 1357.,6,1
53188-359,Rio Branco 123.,2,1
938154,Libertad 456.,2,1
Z0031EWU,San Martin #999.,5,2
00668-64X,Rio Branco 2468.,3,1
5246419,Independencia 123.,4,1
82240X,Del $ol 456.,1,2
6440XX,Pacifico 2024.,4,2
322137,Libertad 123.,0,1
801247X,AMerica 2468.,0,2
B4331ZBT,San Martin 456.,3,1
6X03,Pacifico 2024.,2,2
0903185,AMerica 2468.,2,1
472004,Del $ol 456.,1,2
10512-645,Bra$il #999.,2,1
X2909LCC,Libertad 123.,5,2
2801325,Libertad 1357.,2,1
B5498HEJ,Independencia 1357.,4,2
07730,AMerica 2468.,6,1
03572,Libertad 456.,6,1
8004805,Independencia 2024.,5,2
776900,Atlantico #999.,3,1
0796,Atlantico 987.,4,2
809X0,Revolucion #999.,1,1
06700,AMerica 987.,1,2
4232,Pacifico #999.,2,1
0221350,Independencia 2024.,6,2
8883,San Martin #999.,0,1
015701,Atlantico 2468.,4,1
128220,Atlantico #999.,1,1
4700,Atlantico 987.,2,1
790X028,San Martin #999.,5,2
8117,Atlantico 123.,6,2
97X872,Libertad #999.,2,2
70855,Del $ol 1357.,5,1
48X9150,Bolivar 987.,5,1
38890,Libertad #999.,3,1
PX687YMB,Los Andes 2468.,4,2
I2004BIL,Bolivar 2468.,3,1
R4508AQK,Bolivar 456.,6,2
513128,Independencia 2024.,3,2
8883,Los Andes 456.,1,1
72060,Libertad 123.,3,1
39964-083,Rio Branco 123.,3,2
35633,Revolucion 2024.,1,1
49061,Del $ol 987.,1,2
29304,San Martin 123.,0,1
4210,San Martin #999.,1,2
385298,San Martin 456.,2,1
56940X2,Pacifico 2468.,5,2
0215030,Revolucion 1357.,4,2
5382600,Revolucion 456.,0,2
62071-564,Rio Branco 1357.,5,2
8015008,Independencia 123.,6,2
77025,Pacifico 456.,0,1
3637X,Independencia 1357.,4,1
5109X12,Independencia 987.,3,1
7566,San Martin 456.,0,1
20X060,Bolivar 987.,5,1
69482-603,Bra$il 987.,4,2
S1230LJQ,Independencia 456.,0,2
K9305ERR,Pacifico 456.,0,2
XX467,Pacifico 2468.,2,1
44783,Independencia 456.,5,1
770050,Atlantico 987.,5,2
T119XGWE,Revolucion 2468.,1,2
41971,Pacifico 2024.,1,1
D7570CHM,Bolivar 123.,5,1
095759,Del $ol 456.,4,2
03546,Los Andes 2468.,1,1
4414,Del $ol 987.,3,2
80X6,Pacifico #999.,2,1
N6088OAV,San Martin 456.,2,1
597322,Independencia 1357.,3,2
Z0350VPQ,AMerica 456.,2,2
50128,San Martin 1357.,1,2
5532,Del $ol 2468.,2,1
31252-076,Das Pedras 123.,6,1
904697,San Martin 1357.,0,1
845X,Pacifico 456.,0,1
B7187PCJ,Pacifico 987.,0,1
50836-904,Oscar Freire 123.,0,1
W1231WQT,AMerica 2024.,5,2
847661,AMerica 2468.,4,2
U5514BES,Libertad 2468.,2,1
C0238KTX,Libertad 987.,1,2
2197X0,Independencia 2024.,1,2
8769X05,Del $ol 2024.,4,2
17X77,Del $ol 987.,5,2
1600776,Del $ol 456.,6,2
409719,Revolucion 456.,2,2
2195,Del $ol 123.,6,2
44502,Atlantico 1357.,2,1
4325,Pacifico 456.,5,2
9X141,Atlantico 2468.,5,2
1572X,Libertad 456.,0,1
H6588YBX,Del $ol 1357.,0,2
90X09,Del $ol 456.,1,1
5547,Atlantico 2024.,3,2
20X15-110,Ouvidor 123.,4,1
74903,AMerica 1357.,3,2
9907060,San Martin 987.,6,2
496X0,Revolucion 987.,2,1
X03X2ZHJ,Atlantico 2468.,4,1
2101010,Bolivar 987.,3,2
408802,Del $ol 456.,1,1
0499,San Martin 2024.,5,2
05897-413,Bra$il 123.,4,1
08959,Independencia 1357.,1,2
F5683SSD,Independencia 123.,3,1
212460,Independencia 456.,6,2
070X7-750,Das Pedras 2468.,4,2
1293070,Libertad 456.,0,1
HX367UPA,Independencia #999.,1,2
7581126,Atlantico 1357.,6,1
O3003KZA,Los Andes 987.,4,1
106373,San Martin 987.,1,1
4605,AMerica 1357.,6,2
266576,Bolivar 2024.,3,2
00247-607,Bra$il 123.,0,2
3041,Del $ol 456.,4,1
0542X-480,Das Flores 456.,4,2
3669,AMerica 456.,4,1
409678,Libertad 123.,1,2
79938,Del $ol #999.,4,1
Q1806BFJ,AMerica 1357.,0,2
03768-776,Vieira Souto 2024.,0,2
P2100DNE,Los Andes 456.,0,2
977403,AMerica 456.,3,1
H0500KHZ,Revolucion #999.,0,1
427896,Del $ol 456.,6,1
10067-06X,Das Flores 123.,6,2
88X960,Del $ol 2468.,5,2
72610,Atlantico 2468.,4,1
08763-009,Das Flores #999.,1,2
56345-760,Paulista 1357.,5,2
4957114,Atlantico 1357.,1,1
00344-596,Das Flores 1357.,0,1
B0866NXA,Revolucion #999.,6,2
51216,Revolucion 456.,0,2
N2833ECC,Bolivar #999.,5,2
04X700,Los Andes #999.,5,2
W1X71KHK,Pacifico 2468.,3,2
0108900,Revolucion 1357.,2,1
1999434,Revolucion 1357.,6,1
T8802PXX,Bolivar 1357.,3,1
0499903,Libertad 1357.,5,2
X71430,Los Andes 2468.,0,1
P9802MJE,Pacifico 2024.,3,2
8008,Revolucion 987.,2,2
5932646,AMerica 987.,2,1
2872,AMerica 2024.,2,2
6740X-293,Rio Branco #999.,0,2
66090-105,Paulista 456.,1,1
0646X-195,Vieira Souto 123.,4,2
C4573PIT,Libertad 2024.,3,1
4057,Independencia 2468.,6,1
53X5181,San Martin 456.,0,1
06083,Atlantico 987.,6,2
400770,San Martin 123.,2,1
3788408,Pacifico 2024.,5,2
11760-050,Paulista 2024.,0,1
6891730,Independencia 456.,5,1
68273-407,Rio Branco 456.,1,1
0X5879,Los Andes 456.,2,1
7294,AMerica #999.,3,2
49300-815,Rio Branco 2468.,2,2
208125,Revolucion 2024.,5,1
31750,Los Andes 2024.,2,2
V9630UIV,Independencia 456.,5,1
29365,AMerica 987.,6,2
K3654LAL,Bolivar 123.,6,1
478740,Pacifico 123.,6,1
072480,Revolucion 1357.,2,2
4212920,Pacifico 2024.,2,2
7998545,San Martin #999.,1,1
81386,Pacifico 2468.,4,1
5834572,Revolucion 123.,4,1
2876,Libertad 456.,5,2
X41700,Los Andes #999.,1,2
FX93XMHS,Revolucion 456.,1,2
143X5,AMerica 987.,1,1
74142,AMerica 2468.,4,1
5083,Revolucion 123.,1,1
17457,Revolucion 987.,2,2
4401,Bolivar 987.,3,2
6104,Revolucion 123.,6,1
657137,Libertad 2468.,3,2
2850944,Independencia 1357.,1,2
2462363,Revolucion 123.,3,1
04266-224,Oscar Freire 2468.,4,1
L8734APA,Independencia 987.,3,1
X0892-460,Paulista 2024.,3,2
71980-105,Oscar Freire 1357.,4,1
094140,Revolucion 123.,2,2
7554,Atlantico #999.,2,2
212742X,Bolivar 123.,0,1
1140,Pacifico 2024.,4,2
5X060,AMerica #999.,5,1
74766,Bolivar 123.,5,1
6750613,Bolivar 987.,5,2
40603-968,Paulista 2468.,2,2
F1903WGE,San Martin 2024.,4,2
4803,Independencia 2024.,5,1
85039,San Martin #999.,2,1
X7076AXI,AMerica 456.,0,1
3682,Del $ol 123.,4,2
2504,Los Andes 123.,5,1
5193,San Martin 456.,5,1
20404,San Martin 2024.,6,2
Q1820PBN,Libertad #999.,0,1
82003,Atlantico 1357.,6,2
00303,Independencia 2468.,0,1
2839,Libertad 2024.,5,1
006008,Atlantico 2024.,3,2
541976,Libertad 2024.,3,2
1294X-779,Rio Branco 1357.,2,2
03663-685,Bra$il 1357.,6,1
C0363VLF,Revolucion #999.,0,1
5186,Revolucion 1357.,5,2
0466964,Revolucion #999.,1,2
3707,Revolucion 1357.,6,2
T4003TOO,Atlantico 1357.,4,1
904565,Del $ol 123.,6,2
06X8X,Bolivar 1357.,3,2
J2920OFY,Independencia 123.,5,1
9991304,Pacifico 123.,2,1
3353166,Independencia 456.,4,1
F3590DZX,San Martin 2024.,0,1
478024,San Martin #999.,3,1
288641,San Martin 1357.,1,2
65652,Atlantico 987.,0,1
H6413QXK,Pacifico 2468.,1,1
44137,Revolucion 123.,2,2
785X109,Pacifico 2468.,3,1
A1005XRD,San Martin 987.,3,2
30766-420,Das Flores 2024.,2,1
205025,Revolucion 2468.,3,2
Y3280JGQ,Del $ol 987.,6,1
7232142,AMerica 2468.,2,1
9396,Pacifico 123.,1,1
5X46,San Martin #999.,0,1
1774887,San Martin #999.,4,2
85850,San Martin 2024.,1,1
6138,Pacifico 123.,4,1
268X58,AMerica 456.,6,2
000272,San Martin 123.,6,2
7904192,AMerica 2468.,0,2
8010,Bolivar #999.,5,1
4204,Atlantico 456.,6,2
06500,Bolivar 1357.,3,1
95028-045,DO Porto #999.,2,1
726X373,Revolucion 2024.,6,2
232X12,Bolivar 987.,3,1
485676,Bolivar 456.,6,2
80X82,Bolivar 987.,4,2
X02X8-039,Bra$il 2024.,1,2
K7134MZM,San Martin 123.,5,1
17997,Independencia 2468.,0,1
A9759EPX,Atlantico 456.,6,1
6526,Revolucion 987.,0,2
8338080,AMerica 2024.,6,2
9X175,Pacifico 987.,0,2
9732,Los Andes 123.,0,1
76310-901,Paulista 987.,3,1
30440,Revolucion 987.,4,2
49833-977,Ouvidor 2024.,1,1
Y11X0HWY,AMerica #999.,5,2
85609-020,Paulista 987.,2,1
9745,Libertad #999.,5,2
2409,Los Andes 1357.,2,1
46X35-890,Ouvidor 456.,3,1
83641-441,Paulista 123.,5,1
34978-612,DO Porto 2024.,6,2
G0382ZUR,Independencia 1357.,1,2
781640,Del $ol 1357.,6,1
467X158,Libertad #999.,1,1
49146,Pacifico 2468.,0,1
2340,Pacifico #999.,5,2
1314,Bolivar 1357.,1,1
D0040CPQ,Libertad 2468.,6,1
96X436,Independencia 2468.,6,2
1413,San Martin 456.,0,1
2543,Los Andes 2024.,4,1
42910,Libertad 2468.,4,1
492262,Los Andes 123.,2,2
X904156,Atlantico 2024.,2,2
7103,Atlantico 987.,5,1
083117X,San Martin #999.,6,2
06618-069,Bra$il 2468.,6,2
9040,Bolivar 1357.,5,1
686144,Libertad 456.,4,2
0765220,Los Andes 2024.,3,2
382428X,Revolucion 2024.,1,1
08270,Atlantico 456.,2,1
9170619,San Martin 456.,6,2
5398078,Libertad 123.,3,1
15963,Independencia 456.,0,2
150565,Pacifico 2024.,4,1
5413XX,Revolucion 123.,2,1
8905476,Bolivar 456.,2,1
1636,Revolucion 2024.,6,1
0598,Libertad #999.,3,1
97293-661,Vieira Souto #999.,6,1
01147-223,Oscar Freire 123.,1,1
0623,Atlantico 987.,3,2
15036-508,Bra$il 2024.,3,1
34634,AMerica 1357.,5,1
3004,Los Andes 123.,3,1
178000,Bolivar 1357.,0,1
0320789,San Martin 2024.,0,2
3705032,Revolucion 1357.,6,2
01225,Independencia 2468.,3,2
50X05-452,Bra$il 456.,4,2
6207X-083,Paulista 456.,4,2
696X3-29X,Paulista #999.,0,1
09522-342,Bra$il 2468.,1,1
0958794,AMerica 1357.,1,1
0200,Libertad 123.,0,2
6400X-344,Das Flores #999.,5,1
06892,AMerica 456.,5,2
9230,San Martin 456.,6,1
K9135MQH,Atlantico 2024.,3,2
0017840,Los Andes #999.,6,1
1558,Atlantico 1357.,4,1
06919,Los Andes 987.,0,2
C2288EZT,Atlantico 1357.,3,2
J2754NMV,Revolucion 456.,4,1
0098390,Del $ol 2024.,4,1
M3085OCU,Revolucion 2468.,2,2
34207-807,Das Pedras 123.,1,1
759400,AMerica 2024.,0,2
0328,AMerica 1357.,1,2
657X1-914,Bra$il 456.,2,1
6518853,Libertad 1357.,6,2
483904,Bolivar #999.,5,1
36640,AMerica 2024.,3,2
047713,San Martin 1357.,5,1
7356085,Del $ol 456.,1,2
7407,Bolivar 987.,6,2
2044,Los Andes 987.,2,1
1004,Revolucion 456.,4,2
98240-419,Das Flores 456.,3,2
17459,Libertad 2024.,3,1
7637874,Revolucion 456.,0,1
42130,AMerica 2024.,6,1
46000-996,Ouvidor 123.,1,2
4305,Independencia #999.,4,2
W7404KJB,Revolucion #999.,3,2
98630,Del $ol 123.,5,2
79926-067,Bra$il #999.,1,1
78900-839,Ouvidor 2024.,2,1
11933-X42,Ouvidor 1357.,1,1
1002904,San Martin #999.,2,1
1017,Atlantico 123.,0,1
468183,AMerica 123.,6,2
N6716ZWU,Libertad 123.,2,2
9887628,AMerica 987.,5,1
0748273,Revolucion #999.,4,1
13390-00X,Bra$il 456.,3,1
W2543OLM,San Martin 123.,4,1
S4994BLD,Pacifico 2024.,5,1
60291-988,Ouvidor 987.,0,2
0X608-979,Paulista 456.,5,2
D4XX6SEK,AMerica 1357.,5,2
6401700,Atlantico 987.,2,2
D6077WYT,Independencia 1357.,2,1
06972-350,Bra$il 987.,5,2
9840170,Bolivar 1357.,2,1
40885,AMerica 1357.,2,2
M45X5EJY,Bolivar 123.,0,2
000005,San Martin 987.,2,1
70235-760,Paulista 123.,6,2
2713604,San Martin 2024.,2,1
E2645RBR,Libertad 2468.,3,2
90566-546,DO Porto 987.,4,2
60928-191,Paulista 987.,2,2
76159-046,Oscar Freire 1357.,2,2
1170,Independencia 2024.,1,2
80609,Bolivar 2468.,5,2
4628,Bolivar 123.,3,2
0240708,San Martin 987.,5,1
99707,Atlantico 123.,5,1
X8995-551,Paulista 987.,5,1
M1421MLJ,Libertad 456.,1,1
01907-698,Oscar Freire 123.,2,2
8139322,AMerica 2468.,5,1
Z0050HCU,Atlantico 2024.,5,2
0284,Bolivar 123.,0,1
6968112,Revolucion #999.,4,1
316495,Del $ol #999.,3,1
9770980,Los Andes 987.,4,1
07X03,Independencia #999.,1,1
Z0X46TQB,Los Andes #999.,3,2
D7050XVV,Del $ol 1357.,5,1
68686-5X5,Ouvidor #999.,4,1
5012934,Libertad 123.,2,2
5X6027,Pacifico 987.,1,1
C1908OSG,Los Andes 123.,3,1
143760,Revolucion 123.,6,1
95051-086,Das Pedras 987.,6,1
9455577,Los Andes 2468.,4,1
X6403AYL,AMerica 123.,0,1
285011,Independencia #999.,6,2
99794,Revolucion 123.,2,1
